Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
157;9.38712;-4.04433;4.06352;-4.04433;4.06352;-1.32678;6.8686;0.543316;0.543316
158;26.58;-2.61098;4.34042;-2.61098;4.34042;-0.0627152;6.80788;0.661291;0.661291
159;18.5882;-4.27344;3.93866;-4.27344;3.93866;-1.48447;6.84;0.525053;0.525053
160;27.6384;-1.87775;4.51841;-1.87775;4.51841;0.597356;6.82352;0.727537;0.727537
161;21.8336;-1.52331;4.58996;-1.52331;4.58996;0.91682;6.81605;0.758124;0.758124
162;36.1842;-1.99274;4.51271;-1.99274;4.51271;0.529619;6.87255;0.725702;0.725702
163;21.202;-3.74977;4.03653;-3.74977;4.03653;-0.963304;6.86596;0.578692;0.578692
164;9.38762;-4.18249;3.92136;-4.18249;3.92136;-1.32648;6.86979;0.543461;0.543461
165;26.5801;-2.74927;4.19824;-2.74927;4.19824;-0.0625171;6.80914;0.661433;0.661433
166;18.589;-4.41181;3.79679;-4.41181;3.79679;-1.48431;6.84164;0.525229;0.525229
167;27.6383;-2.01621;4.37616;-2.01621;4.37616;0.597439;6.82482;0.727673;0.727673
168;21.8333;-1.66172;4.44723;-1.66172;4.44723;0.916997;6.8169;0.758225;0.758225
169;36.1808;-2.131;4.36987;-2.131;4.36987;0.52994;6.87328;0.725806;0.725806
170;21.2023;-3.88814;3.8938;-3.88814;3.8938;-0.963028;6.8669;0.57881;0.57881
171;9.38811;-4.32096;3.77907;-4.32096;3.77907;-1.32629;6.87118;0.543617;0.543617
172;26.5805;-2.88784;4.05592;-2.88784;4.05592;-0.0623915;6.8106;0.661589;0.661589
173;18.5898;-4.55044;3.65485;-4.55044;3.65485;-1.48421;6.84355;0.525426;0.525426
174;27.6384;-2.1549;4.23381;-2.1549;4.23381;0.597491;6.82635;0.727827;0.727827
175;21.8331;-1.8004;4.30431;-1.8004;4.30431;0.917102;6.8179;0.758333;0.758333
176;36.1787;-2.2696;4.2268;-2.2696;4.2268;0.530137;6.87414;0.72591;0.72591
177;21.2026;-4.02682;3.75089;-4.02682;3.75089;-0.962858;6.86801;0.578936;0.578936
178;9.38862;-4.45971;3.63669;-4.45971;3.63669;-1.32617;6.87282;0.543789;0.543789
179;26.5811;-3.02665;3.9135;-3.02665;3.9135;-0.0623108;6.81231;0.661764;0.661764
180;18.5905;-4.6893;3.51288;-4.6893;3.51288;-1.48413;6.84576;0.52565;0.52565
181;27.6386;-2.29381;4.09136;-2.29381;4.09136;0.597523;6.82813;0.728005;0.728005
182;21.833;-1.93934;4.16121;-1.93934;4.16121;0.917162;6.81907;0.758454;0.758454
183;36.1773;-2.40848;4.08352;-2.40848;4.08352;0.530254;6.87517;0.726022;0.726022
184;21.2029;-4.16576;3.60783;-4.16576;3.60783;-0.962752;6.86933;0.579076;0.579076
185;9.38918;-4.59869;3.49424;-4.59869;3.49424;-1.32609;6.87473;0.543985;0.543985
186;26.5819;-3.16568;3.77099;-3.16568;3.77099;-0.0622578;6.81429;0.661964;0.661964
187;18.5913;-4.82838;3.3709;-4.82838;3.3709;-1.48408;6.84833;0.525906;0.525906
188;27.6389;-2.43292;3.94885;-2.43292;3.94885;0.597542;6.83019;0.728209;0.728209
189;21.8331;-2.0785;4.01794;-2.0785;4.01794;0.917192;6.82044;0.758592;0.758592
190;36.1765;-2.54762;3.94004;-2.54762;3.94004;0.530322;6.87639;0.726148;0.726148
191;21.2033;-4.30494;3.46463;-4.30494;3.46463;-0.962687;6.8709;0.579236;0.579236
192;9.38981;-4.73789;3.35174;-4.73789;3.35174;-1.32603;6.87698;0.54421;0.54421
193;26.583;-3.30494;3.62841;-3.30494;3.62841;-0.0622216;6.81658;0.662192;0.662192
194;18.5922;-4.96767;3.22893;-4.96767;3.22893;-1.48404;6.8513;0.526201;0.526201
195;27.6392;-2.57225;3.80627;-2.57225;3.80627;0.597554;6.8326;0.728446;0.728446
196;21.8332;-2.2179;3.8745;-2.2179;3.8745;0.917204;6.82205;0.758751;0.758751
197;36.176;-2.68701;3.79638;-2.68701;3.79638;0.530359;6.87783;0.726293;0.726293
198;21.2037;-4.44437;3.32131;-4.44437;3.32131;-0.962646;6.87275;0.579422;0.579422
199;9.39054;-4.87733;3.20921;-4.87733;3.20921;-1.32599;6.8796;0.544471;0.544471
200;26.5842;-3.44443;3.48578;-3.44443;3.48578;-0.0621956;6.81925;0.662456;0.662456
201;18.5932;-5.10719;3.087;-5.10719;3.087;-1.48401;6.85473;0.526541;0.526541
202;27.6397;-2.7118;3.66366;-2.7118;3.66366;0.59756;6.83539;0.728721;0.728721
203;21.8333;-2.35754;3.7309;-2.35754;3.7309;0.917203;6.82394;0.758936;0.758936
204;36.1756;-2.82665;3.65253;-2.82665;3.65253;0.530375;6.87954;0.726462;0.726462
205;21.2042;-4.58403;3.17787;-4.58403;3.17787;-0.962621;6.87495;0.57964;0.57964
206;9.39138;-5.017;3.06667;-5.017;3.06667;-1.32596;6.88267;0.544775;0.544775
207;26.5856;-3.58415;3.34311;-3.58415;3.34311;-0.0621754;6.82233;0.66276;0.66276
208;18.5944;-5.24696;2.94512;-5.24696;2.94512;-1.48398;6.8587;0.526933;0.526933
209;27.6402;-2.85159;3.52101;-2.85159;3.52101;0.597563;6.83863;0.729039;0.729039
210;21.8335;-2.49743;3.58713;-2.49743;3.58713;0.917192;6.82615;0.759151;0.759151
211;36.1754;-2.96654;3.50849;-2.96654;3.50849;0.530379;6.88155;0.72666;0.72666
212;21.2049;-4.72395;3.03433;-4.72395;3.03433;-0.962605;6.87754;0.579896;0.579896
213;9.39236;-5.15692;2.92414;-5.15692;2.92414;-1.32593;6.88625;0.545129;0.545129
214;26.5873;-3.72414;3.2004;-3.72414;3.2004;-0.0621584;6.8259;0.663112;0.663112
215;18.5957;-5.38699;2.80332;-5.38699;2.80332;-1.48395;6.86327;0.527385;0.527385
216;27.6408;-2.99164;3.37835;-2.99164;3.37835;0.597565;6.84239;0.729407;0.729407
217;21.8338;-2.63761;3.44319;-2.63761;3.44319;0.917176;6.82874;0.759403;0.759403
218;36.1752;-3.10672;3.36427;-3.10672;3.36427;0.530375;6.88394;0.726893;0.726893
219;21.2056;-4.86415;2.8907;-4.86415;2.8907;-0.962594;6.88061;0.580198;0.580198
220;9.39349;-5.29713;2.78165;-5.29713;2.78165;-1.32591;6.89042;0.545541;0.545541
221;26.5893;-3.86441;3.05767;-3.86441;3.05767;-0.0621428;6.83004;0.663519;0.663519
222;18.5972;-5.5273;2.66162;-5.5273;2.66162;-1.48391;6.86853;0.527904;0.527904
223;27.6416;-3.13199;3.23567;-3.13199;3.23567;0.597565;6.84673;0.729833;0.729833
224;21.8342;-2.77809;3.29908;-2.77809;3.29908;0.917153;6.83176;0.759697;0.759697
225;36.175;-3.24721;3.21986;-3.24721;3.21986;0.530364;6.88676;0.727169;0.727169
226;21.2065;-5.00466;2.74698;-5.00466;2.74698;-0.962585;6.88423;0.580553;0.580553
227;9.3948;-5.43765;2.6392;-5.43765;2.6392;-1.32588;6.89528;0.546019;0.546019
228;26.5916;-4.005;2.91493;-4.005;2.91493;-0.0621276;6.8348;0.663988;0.663988
229;18.5989;-5.66795;2.52003;-5.66795;2.52003;-1.48388;6.87459;0.528501;0.528501
230;27.6424;-3.27266;3.093;-3.27266;3.093;0.597563;6.85175;0.730325;0.730325
231;21.8346;-2.91892;3.15478;-2.91892;3.15478;0.917126;6.83529;0.760041;0.760041
232;36.1749;-3.38805;3.07525;-3.38805;3.07525;0.530348;6.89008;0.727493;0.727493
233;21.2076;-5.14552;2.60319;-5.14552;2.60319;-0.962578;6.88849;0.580972;0.580972
234;9.39632;-5.57851;2.49683;-5.57851;2.49683;-1.32585;6.90092;0.546575;0.546575
235;26.5942;-4.14595;2.77219;-4.14595;2.77219;-0.0621122;6.84031;0.664529;0.664529
236;18.6009;-5.80896;2.37858;-5.80896;2.37858;-1.48384;6.88152;0.529185;0.529185
237;27.6435;-3.4137;2.95033;-3.4137;2.95033;0.597561;6.85754;0.730892;0.730892
238;21.8352;-3.06014;3.0103;-3.06014;3.0103;0.917094;6.8394;0.760441;0.760441
239;36.1749;-3.52927;2.93045;-3.52927;2.93045;0.530329;6.89401;0.727876;0.727876
240;21.2088;-5.28677;2.45935;-5.28677;2.45935;-0.96257;6.89351;0.581464;0.581464
241;9.39808;-5.71977;2.35455;-5.71977;2.35455;-1.32582;6.90746;0.547219;0.547219
242;26.5972;-4.28731;2.62945;-4.28731;2.62945;-0.062096;6.84664;0.665151;0.665151
243;18.6031;-5.95039;2.23728;-5.95039;2.23728;-1.4838;6.88946;0.529967;0.529967
244;27.6447;-3.55516;2.80768;-3.55516;2.80768;0.597559;6.86419;0.731544;0.731544
245;21.8358;-3.20179;2.86562;-3.20179;2.86562;0.917057;6.8442;0.760907;0.760907
246;36.1748;-3.67093;2.78547;-3.67093;2.78547;0.530307;6.89863;0.728327;0.728327
247;21.2103;-5.42845;2.31547;-5.42845;2.31547;-0.962561;6.8994;0.582043;0.582043
248;9.40011;-5.86148;2.21239;-5.86148;2.21239;-1.32579;6.91502;0.547964;0.547964
249;26.6006;-4.42912;2.48673;-4.42912;2.48673;-0.0620789;6.85392;0.665867;0.665867
250;18.6057;-6.09229;2.09614;-6.09229;2.09614;-1.48375;6.89853;0.53086;0.53086
251;27.6461;-3.69708;2.66505;-3.69708;2.66505;0.597556;6.87183;0.732293;0.732293
252;21.8366;-3.34393;2.72074;-3.34393;2.72074;0.917016;6.84977;0.76145;0.76145
253;36.1748;-3.81308;2.64031;-3.81308;2.64031;0.530282;6.90407;0.728858;0.728858
254;21.2121;-5.57063;2.17159;-5.57063;2.17159;-0.96255;6.9063;0.58272;0.58272
255;9.40243;-6.00368;2.07037;-6.00368;2.07037;-1.32575;6.92375;0.548823;0.548823
256;26.6045;-4.57146;2.34404;-4.57146;2.34404;-0.0620605;6.86227;0.666688;0.666688
257;18.6087;-6.23472;1.95519;-6.23472;1.95519;-1.4837;6.90884;0.531876;0.531876
258;27.6477;-3.83954;2.52245;-3.83954;2.52245;0.597552;6.88058;0.73315;0.73315
259;21.8376;-3.48664;2.57567;-3.48664;2.57567;0.91697;6.85625;0.76208;0.76208
260;36.1747;-3.95577;2.49499;-3.95577;2.49499;0.530256;6.91046;0.729482;0.729482
261;21.2142;-5.71337;2.02773;-5.71337;2.02773;-0.962537;6.91436;0.583512;0.583512
262;9.40507;-6.14646;1.92853;-6.14646;1.92853;-1.32571;6.93379;0.549812;0.549812
263;26.6089;-4.71437;2.20141;-4.71437;2.20141;-0.0620409;6.87184;0.667628;0.667628
264;18.6121;-6.37775;1.81443;-6.37775;1.81443;-1.48365;6.92055;0.53303;0.53303
265;27.6496;-3.98259;2.3799;-3.98259;2.3799;0.597548;6.89058;0.73413;0.73413
266;21.8388;-3.62996;2.43041;-3.62996;2.43041;0.91692;6.86376;0.762812;0.762812
267;36.1748;-4.09909;2.34954;-4.09909;2.34954;0.530228;6.91795;0.730214;0.730214
268;21.2166;-5.85674;1.88394;-5.85674;1.88394;-0.96252;6.92377;0.584436;0.584436
269;9.40804;-6.28987;1.78688;-6.28987;1.78688;-1.32566;6.94531;0.550946;0.550946
270;26.6137;-4.85793;2.05885;-4.85793;2.05885;-0.0620198;6.88278;0.668702;0.668702
271;18.6159;-6.52145;1.67387;-6.52145;1.67387;-1.48359;6.9338;0.534334;0.534334
272;27.6518;-4.12632;2.2374;-4.12632;2.2374;0.597543;6.90196;0.735246;0.735246
273;21.8403;-3.77397;2.28496;-3.77397;2.28496;0.916866;6.87246;0.763659;0.763659
274;36.1748;-4.24309;2.204;-4.24309;2.204;0.530198;6.92673;0.731072;0.731072
275;21.2195;-6.00081;1.74025;-6.00081;1.74025;-0.9625;6.9347;0.58551;0.58551
276;9.41136;-6.43399;1.64546;-6.43399;1.64546;-1.32561;6.95848;0.552242;0.552242
277;26.6191;-5.00222;1.91641;-5.00222;1.91641;-0.0619972;6.89527;0.669928;0.669928
278;18.6201;-6.66589;1.53353;-6.66589;1.53353;-1.48353;6.94873;0.535804;0.535804
279;27.6544;-4.27078;2.09498;-4.27078;2.09498;0.597537;6.9149;0.736513;0.736513
280;21.842;-3.91876;2.13937;-3.91876;2.13937;0.916807;6.88251;0.764638;0.764638
