Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
117;0.209009;-0.999682;5.704;1.06875;5.77243;0.00134047;6.70234;0.0670234;0.0670234
118;0.209009;-0.999874;5.70381;1.06894;5.77263;0.00134047;6.70235;0.0670235;0.0670235
119;0.209008;-1.00007;5.70362;1.06914;5.77283;0.00134047;6.70235;0.0670235;0.0670235
120;0.209008;-1.00026;5.70344;1.06933;5.77302;0.00134047;6.70235;0.0670235;0.0670235
121;0.209008;-1.00045;5.70325;1.06952;5.77322;0.00134047;6.70236;0.0670236;0.0670236
122;0.209008;-1.00064;5.70306;1.06972;5.77342;0.00134047;6.70236;0.0670236;0.0670236
123;0.209008;-1.00083;5.70287;1.06991;5.77361;0.00134047;6.70236;0.0670236;0.0670236
124;0.209008;-1.00102;5.70268;1.0701;5.77381;0.00134047;6.70236;0.0670236;0.0670236
125;0.209007;-1.00122;5.70249;1.0703;5.774;0.00134047;6.70236;0.0670236;0.0670236
126;0.209007;-1.00141;5.7023;1.07049;5.7742;0.00134047;6.70237;0.0670237;0.0670237
127;0.209007;-1.0016;5.70211;1.07068;5.77439;0.00134047;6.70237;0.0670237;0.0670237
128;0.209007;-1.00179;5.70192;1.07088;5.77459;0.00134047;6.70237;0.0670237;0.0670237
129;0.209007;-1.00198;5.70173;1.07107;5.77478;0.00134047;6.70237;0.0670237;0.0670237
130;0.209006;-1.00218;5.70154;1.07127;5.77498;0.00134047;6.70237;0.0670237;0.0670237
131;0.209006;-1.00237;5.70135;1.07146;5.77517;0.00134047;6.70237;0.0670237;0.0670237
132;0.209006;-1.00256;5.70116;1.07165;5.77537;0.00134047;6.70237;0.0670237;0.0670237
133;0.209006;-1.00275;5.70096;1.07185;5.77556;0.00134048;6.70238;0.0670238;0.0670238
134;0.209006;-1.00294;5.70077;1.07204;5.77576;0.00134048;6.70238;0.0670238;0.0670238
135;0.209005;-1.00313;5.70058;1.07223;5.77595;0.00134048;6.70238;0.0670238;0.0670238
136;0.209005;-1.00333;5.70039;1.07243;5.77614;0.00134048;6.70238;0.0670238;0.0670238
137;0.209005;-1.00352;5.7002;1.07262;5.77634;0.00134048;6.70238;0.0670238;0.0670238
138;0.209005;-1.00371;5.70001;1.07281;5.77653;0.00134048;6.70238;0.0670238;0.0670238
139;0.209005;-1.0039;5.69982;1.07301;5.77673;0.00134048;6.70238;0.0670238;0.0670238
140;0.209004;-1.00409;5.69963;1.0732;5.77692;0.00134048;6.70238;0.0670238;0.0670238
141;0.209004;-1.00429;5.69943;1.0734;5.77712;0.00134048;6.70238;0.0670238;0.0670238
142;0.209004;-1.00448;5.69924;1.07359;5.77731;0.00134048;6.70238;0.0670238;0.0670238
143;0.209004;-1.00467;5.69905;1.07378;5.7775;0.00134048;6.70238;0.0670238;0.0670238
144;0.209003;-1.00486;5.69886;1.07398;5.7777;0.00134048;6.70238;0.0670238;0.0670238
145;0.209003;-1.00505;5.69867;1.07417;5.77789;0.00134048;6.70238;0.0670238;0.0670238
146;0.209003;-1.00524;5.69848;1.07436;5.77808;0.00134048;6.70238;0.0670238;0.0670238
147;0.209003;-1.00544;5.69828;1.07456;5.77828;0.00134048;6.70238;0.0670238;0.0670238
148;0.209003;-1.00563;5.69809;1.07475;5.77847;0.00134048;6.70238;0.0670238;0.0670238
149;0.209002;-1.00582;5.6979;1.07495;5.77867;0.00134048;6.70238;0.0670238;0.0670238
150;0.209002;-1.00601;5.69771;1.07514;5.77886;0.00134048;6.70238;0.0670238;0.0670238
151;0.209002;-1.0062;5.69752;1.07533;5.77905;0.00134048;6.70238;0.0670238;0.0670238
152;0.209002;-1.0064;5.69732;1.07553;5.77925;0.00134048;6.70238;0.0670238;0.0670238
153;0.209002;-1.00659;5.69713;1.07572;5.77944;0.00134048;6.70238;0.0670238;0.0670238
154;0.209001;-1.00678;5.69694;1.07591;5.77964;0.00134048;6.70238;0.0670238;0.0670238
155;0.209001;-1.00697;5.69675;1.07611;5.77983;0.00134048;6.70238;0.0670238;0.0670238
156;0.209001;-1.00716;5.69656;1.0763;5.78002;0.00134048;6.70238;0.0670238;0.0670238
157;0.209001;-1.00736;5.69637;1.07649;5.78022;0.00134048;6.70238;0.0670238;0.0670238
158;0.209;-1.00755;5.69617;1.07669;5.78041;0.00134048;6.70238;0.0670238;0.0670238
159;0.209;-1.00774;5.69598;1.07688;5.7806;0.00134048;6.70238;0.0670238;0.0670238
160;0.209;-1.00793;5.69579;1.07708;5.7808;0.00134048;6.70238;0.0670238;0.0670238
161;0.209;-1.00812;5.6956;1.07727;5.78099;0.00134048;6.70238;0.0670238;0.0670238
162;0.209;-1.00832;5.69541;1.07746;5.78119;0.00134048;6.70238;0.0670238;0.0670238
163;0.208999;-1.00851;5.69521;1.07766;5.78138;0.00134048;6.70238;0.0670238;0.0670238
164;0.208999;-1.0087;5.69502;1.07785;5.78157;0.00134048;6.70238;0.0670238;0.0670238
165;0.208999;-1.00889;5.69483;1.07804;5.78177;0.00134048;6.70238;0.0670238;0.0670238
166;0.208999;-1.00908;5.69464;1.07824;5.78196;0.00134048;6.70238;0.0670238;0.0670238
167;0.208999;-1.00928;5.69445;1.07843;5.78215;0.00134048;6.70238;0.0670238;0.0670238
168;0.208998;-1.00947;5.69425;1.07863;5.78235;0.00134048;6.70238;0.0670238;0.0670238
169;0.208998;-1.00966;5.69406;1.07882;5.78254;0.00134048;6.70238;0.0670238;0.0670238
170;0.208998;-1.00985;5.69387;1.07901;5.78273;0.00134048;6.70238;0.0670238;0.0670238
171;0.208998;-1.01004;5.69368;1.07921;5.78293;0.00134048;6.70238;0.0670238;0.0670238
172;0.208997;-1.01024;5.69348;1.0794;5.78312;0.00134048;6.70238;0.0670238;0.0670238
173;0.208997;-1.01043;5.69329;1.0796;5.78332;0.00134048;6.70238;0.0670238;0.0670238
174;0.208997;-1.01062;5.6931;1.07979;5.78351;0.00134048;6.70238;0.0670238;0.0670238
175;0.208997;-1.01081;5.69291;1.07998;5.7837;0.00134048;6.70238;0.0670238;0.0670238
176;0.208997;-1.011;5.69272;1.08018;5.7839;0.00134048;6.70238;0.0670238;0.0670238
177;0.208996;-1.0112;5.69252;1.08037;5.78409;0.00134048;6.70238;0.0670238;0.0670238
178;0.208996;-1.01139;5.69233;1.08056;5.78428;0.00134048;6.70238;0.0670238;0.0670238
179;0.208996;-1.01158;5.69214;1.08076;5.78448;0.00134048;6.70238;0.0670238;0.0670238
180;0.208996;-1.01177;5.69195;1.08095;5.78467;0.00134048;6.70238;0.0670238;0.0670238
181;0.208996;-1.01196;5.69176;1.08115;5.78487;0.00134048;6.70238;0.0670238;0.0670238
182;0.208995;-1.01216;5.69156;1.08134;5.78506;0.00134048;6.70238;0.0670238;0.0670238
183;0.208995;-1.01235;5.69137;1.08153;5.78525;0.00134048;6.70238;0.0670238;0.0670238
