Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
96;18.5288;-1.50352;9.43519;-1.50352;9.43519;-2.00553;7.83146;-1.08667;-1.08667
97;27.6158;0.773825;9.59044;0.773825;9.59044;0.0673022;7.75902;-1.09815;-1.09815
98;21.7353;1.14633;9.60526;1.14633;9.60526;0.407187;7.73854;-1.09291;-1.09291
99;35.9482;0.742081;9.64533;0.742081;9.64533;0.0338279;7.81576;-1.09148;-1.09148
100;21.1181;-0.897605;9.5347;-0.897605;9.5347;-1.45996;7.86872;-1.08126;-1.08126
101;9.40576;-1.31412;9.48738;-1.31412;9.48738;-1.83461;7.86482;-1.08713;-1.08713
102;26.4799;0.0465142;9.50031;0.0465142;9.50031;-0.585661;7.74794;-1.10382;-1.10382
103;18.517;-1.51554;9.43353;-1.51554;9.43353;-2.01001;7.83656;-1.09952;-1.09952
104;27.6161;0.760637;9.58803;0.760637;9.58803;0.0617726;7.75974;-1.11379;-1.11379
105;21.7255;1.1372;9.61144;1.1372;9.61144;0.404659;7.74625;-1.10899;-1.10899
106;35.9088;0.735876;9.65188;0.735876;9.65188;0.0339737;7.82466;-1.10673;-1.10673
107;21.1037;-0.904157;9.53526;-0.904157;9.53526;-1.45968;7.87527;-1.09382;-1.09382
108;9.39706;-1.32271;9.48633;-1.32271;9.48633;-1.8362;7.8708;-1.09874;-1.09874
109;26.4603;0.0355567;9.4989;0.0355567;9.4989;-0.589529;7.75201;-1.11649;-1.11649
110;18.5075;-1.52674;9.42898;-1.52674;9.42898;-2.01386;7.8402;-1.11021;-1.11021
111;27.6162;0.748441;9.58287;0.748441;9.58287;0.0570329;7.75976;-1.12682;-1.12682
112;21.7172;1.12825;9.61225;1.12825;9.61225;0.402388;7.75101;-1.12242;-1.12242
113;35.8762;0.729352;9.65301;0.729352;9.65301;0.0339312;7.83042;-1.11948;-1.11948
114;21.0917;-0.91089;9.53236;-0.91089;9.53236;-1.4596;7.87994;-1.10439;-1.10439
115;9.39069;-1.33114;9.48225;-1.33114;9.48225;-1.83769;7.87517;-1.10856;-1.10856
116;26.4445;0.0251162;9.49449;0.0251162;9.49449;-0.592927;7.75472;-1.12723;-1.12723
117;18.4997;-1.53737;9.42232;-1.53737;9.42232;-2.01726;7.84294;-1.1193;-1.1193
118;27.6161;0.736943;9.57572;0.736943;9.57572;0.0528701;7.75945;-1.13794;-1.13794
119;21.71;1.11942;9.60946;1.11942;9.60946;0.400305;7.75406;-1.13388;-1.13388
120;35.8486;0.722594;9.6505;0.722594;9.6505;0.0337475;7.83432;-1.13039;-1.13039
121;21.0814;-0.917778;9.52699;-0.917778;9.52699;-1.45968;7.88346;-1.11349;-1.11349
122;9.38585;-1.33948;9.47595;-1.33948;9.47595;-1.8391;7.8785;-1.11703;-1.11703
123;26.4315;0.0150434;9.48788;0.0150434;9.48788;-0.595974;7.7566;-1.13651;-1.13651
124;18.4932;-1.5476;9.41403;-1.5476;9.41403;-2.02031;7.84509;-1.12718;-1.12718
125;27.616;0.725948;9.56701;0.725948;9.56701;0.0491437;7.75897;-1.1476;-1.1476
126;21.7037;1.11068;9.60408;1.11068;9.60408;0.398364;7.75608;-1.14386;-1.14386
127;35.8247;0.715647;9.64537;0.715647;9.64537;0.0334533;7.83708;-1.1399;-1.1399
128;21.0725;-0.924808;9.51973;-0.924808;9.51973;-1.45988;7.88621;-1.12144;-1.12144
129;9.38205;-1.34778;9.46793;-1.34778;9.46793;-1.84046;7.88114;-1.12445;-1.12445
130;26.4206;0.00523332;9.47955;0.00523332;9.47955;-0.598755;7.75795;-1.14465;-1.14465
131;18.4876;-1.55754;9.4044;-1.55754;9.4044;-2.0231;7.84683;-1.13411;-1.13411
132;27.6159;0.715322;9.55704;0.715322;9.55704;0.0457555;7.75841;-1.15613;-1.15613
133;21.698;1.10199;9.59671;1.10199;9.59671;0.396531;7.75743;-1.15266;-1.15266
134;35.8037;0.708536;9.63824;0.708536;9.63824;0.0330693;7.83909;-1.1483;-1.1483
135;21.0646;-0.931973;9.51096;-0.931973;9.51096;-1.46017;7.88844;-1.12849;-1.12849
136;9.37899;-1.35607;9.45851;-1.35607;9.45851;-1.84178;7.88329;-1.13104;-1.13104
137;26.4112;-0.00439118;9.46983;-0.00439118;9.46983;-0.601327;7.75892;-1.15189;-1.15189
138;18.4827;-1.56729;9.39365;-1.56729;9.39365;-2.02569;7.84827;-1.14028;-1.14028
139;27.6158;0.704965;9.546;0.704965;9.546;0.0426338;7.75782;-1.16374;-1.16374
