Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
116;0.208985;-0.93163;5.76995;1.06837;5.76995;-0.00134058;6.70292;0.000493218;0.0693593
117;0.208985;-0.93163;5.76996;1.06837;5.76996;-0.00134059;6.70293;0.000303539;0.0695529
118;0.208985;-0.93163;5.76996;1.06837;5.76996;-0.00134059;6.70293;0.000113858;0.0697465
119;0.208986;-0.93163;5.76996;1.06837;5.76996;-0.00134059;6.70293;-7.58244e-05;0.0699401
120;0.208986;-0.93163;5.76997;1.06837;5.76997;-0.00134059;6.70294;-0.000265508;0.0701337
121;0.208986;-0.93163;5.76997;1.06837;5.76997;-0.00134059;6.70294;-0.000455192;0.0703273
122;0.208986;-0.93163;5.76997;1.06837;5.76997;-0.00134059;6.70294;-0.000644878;0.0705209
123;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.000834564;0.0707144
124;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.00102425;0.070908
125;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.00121394;0.0711016
126;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.00140363;0.0712952
127;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.00159332;0.0714888
128;0.208986;-0.93163;5.76998;1.06837;5.76998;-0.00134059;6.70295;-0.00178301;0.0716823
129;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0019727;0.0718759
130;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00216239;0.0720695
131;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00235208;0.072263
132;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00254177;0.0724566
133;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00273146;0.0726502
134;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00292115;0.0728437
135;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00311085;0.0730373
136;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00330054;0.0732309
137;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00349023;0.0734244
138;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00367992;0.073618
139;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00386962;0.0738116
140;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.00405931;0.0740051
141;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.004249;0.0741987
142;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0044387;0.0743923
143;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00462839;0.0745858
144;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00481808;0.0747794
145;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00500778;0.074973
146;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00519747;0.0751665
147;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00538717;0.0753601
148;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00557686;0.0755536
149;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00576655;0.0757472
150;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00595625;0.0759408
151;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00614594;0.0761343
152;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00633564;0.0763279
153;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00652533;0.0765215
154;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00671502;0.076715
155;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00690472;0.0769086
156;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00709441;0.0771021
157;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00728411;0.0772957
158;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0074738;0.0774893
159;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0076635;0.0776828
