Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
85;0.208978;-0.99515;5.70813;1.06197;5.76525;-0.00134039;6.70194;0.0061907;0.0633076
86;0.208978;-0.995341;5.70805;1.06216;5.76555;-0.00134041;6.70205;0.00599942;0.0635018
87;0.208979;-0.995532;5.70795;1.06236;5.76584;-0.00134043;6.70214;0.00580811;0.0636959
88;0.20898;-0.995724;5.70785;1.06255;5.76612;-0.00134045;6.70223;0.00561676;0.0638899
89;0.20898;-0.995915;5.70773;1.06274;5.76639;-0.00134046;6.70231;0.00542537;0.0640839
90;0.20898;-0.996107;5.70761;1.06294;5.76665;-0.00134048;6.70238;0.00523396;0.0642779
91;0.208981;-0.996298;5.70748;1.06313;5.76691;-0.00134049;6.70244;0.00504252;0.0644718
92;0.208981;-0.996489;5.70735;1.06333;5.76716;-0.0013405;6.7025;0.00485105;0.0646656
93;0.208981;-0.996681;5.70721;1.06352;5.76741;-0.00134051;6.70255;0.00465956;0.0648594
94;0.208982;-0.996872;5.70707;1.06371;5.76765;-0.00134052;6.7026;0.00446805;0.0650532
95;0.208982;-0.997064;5.70692;1.06391;5.76789;-0.00134053;6.70264;0.00427651;0.065247
96;0.208982;-0.997256;5.70676;1.0641;5.76812;-0.00134054;6.70268;0.00408496;0.0654407
97;0.208982;-0.997447;5.70661;1.06429;5.76835;-0.00134054;6.70271;0.00389339;0.0656344
98;0.208982;-0.997639;5.70645;1.06449;5.76857;-0.00134055;6.70274;0.0037018;0.0658281
99;0.208982;-0.99783;5.70628;1.06468;5.76879;-0.00134055;6.70277;0.0035102;0.0660218
100;0.208982;-0.998022;5.70612;1.06487;5.76901;-0.00134056;6.7028;0.00331858;0.0662154
101;0.208982;-0.998214;5.70595;1.06507;5.76923;-0.00134056;6.70282;0.00312695;0.0664091
102;0.208982;-0.998405;5.70578;1.06526;5.76944;-0.00134057;6.70284;0.00293531;0.0666027
103;0.208982;-0.998597;5.7056;1.06546;5.76966;-0.00134057;6.70286;0.00274366;0.0667963
104;0.208982;-0.998789;5.70543;1.06565;5.76987;-0.00134058;6.70288;0.00255199;0.0669899
105;0.208982;-0.99898;5.70525;1.06584;5.77008;-0.00134058;6.70289;0.00236031;0.0671835
106;0.208981;-0.999172;5.70508;1.06604;5.77028;-0.00134058;6.70291;0.00216863;0.0673771
107;0.208981;-0.999364;5.7049;1.06623;5.77049;-0.00134058;6.70292;0.00197693;0.0675707
108;0.208981;-0.999555;5.70472;1.06642;5.7707;-0.00134059;6.70293;0.00178522;0.0677643
109;0.208981;-0.999747;5.70453;1.06662;5.7709;-0.00134059;6.70294;0.00159351;0.0679579
110;0.208981;-0.999939;5.70435;1.06681;5.7711;-0.00134059;6.70295;0.00140178;0.0681515
111;0.20898;-1.00013;5.70417;1.067;5.7713;-0.00134059;6.70296;0.00121005;0.0683451
112;0.20898;-1.00032;5.70398;1.0672;5.7715;-0.00134059;6.70297;0.00101831;0.0685386
113;0.20898;-1.00051;5.7038;1.06739;5.7717;-0.00134059;6.70297;0.000826564;0.0687322
